timestamp,program,ml_course,ir_course,stats_course,db_course,gender,used_chatgpt,birthday,room_estimate,stress_level,sports_hours,random_number,bedtime,good_day_1,good_day_2,est_age_days,sleep_to_10am,bedtime_sin,bedtime_cos,bedtime_anglenorm,bedtime_angle
2025-04-01 12:18:00,Business,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,287.0,23.0,9.666666666666666,37.666666666666664,22:40:00,Sports,Friends,7538.0,11.333333333333334,-0.3420201433256686,0.9396926207859084,-0.3490658503988658,5.934119456780721
2025-04-01 12:17:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,1999-01-01,400.0,20.0,4.5,302.3333333333333,00:00:00,Pizza,Beers,9596.0,10.0,0.0,1.0,0.0,0.0
2025-04-01 12:20:00,Computer Science,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,520.0,50.0,10.0,123.0,01:00:00,sun,wind,9181.0,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:18:00,Computer Science,1.0,1.0,1.0,0.0,male,1.0,2000-01-01,200.0,20.0,15.0,6.0,01:30:00,delicious food,alcohol dose,8299.0,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:18:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,316.6666666666667,75.0,3.0,81.0,03:00:00,Chilling with buddies,GAMING,9566.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,Computer Science,0.0,1.0,1.0,0.0,male,1.0,2000-01-01,380.0,57.666666666666664,10.0,45.666666666666664,14:00:00,weed,alcohol,8322.0,20.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,Computer Science,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,500.0,80.0,6.0,5.0,01:00:00,eating,play ,8914.666666666666,9.666666666666666,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:19:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,300.0,-1.0,12.0,4.0,01:00:00,Good food,Good weather,9202.0,14.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,Computer Science,1.0,0.0,1.0,1.0,male,0.0,2000-01-01,483.0,81.33333333333333,3.0,64.0,03:00:00,Sleep,Food,9363.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,AI,1.0,0.0,1.0,0.0,other,1.0,1934-07-08,329.0,26.666666666666668,10.0,7.0,23:00:00,Good talks,Productivity,8054.333333333333,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:19:00,Business,1.0,1.0,1.0,1.0,other,1.0,2000-01-01,450.0,40.0,4.6,9.0,22:00:00,Cooking,Sun,9218.0,12.0,-0.5000000000000004,0.8660254037844384,-0.5235987755982994,5.759586531581287
2025-04-01 12:18:00,Econometrics,1.0,0.0,1.0,1.0,other,0.0,2000-01-01,460.0,30.0,5.666666666666667,32.0,01:00:00,no lectures,sleeping,8534.333333333334,9.5,0.38268343236508956,0.9238795325112868,0.3926990816987239,0.3926990816987239
2025-04-01 12:17:00,AI,1.0,1.0,0.0,1.0,other,1.0,2000-01-01,366.6666666666667,100.0,10.0,37.0,05:00:00,Alcohol,More alcohol,8976.0,5.0,0.9659258262890683,0.25881904510252074,1.3089969389957472,1.3089969389957472
2025-04-01 12:18:00,AI,1.0,1.0,0.0,1.0,other,1.0,2000-01-01,375.0,6.0,10.0,61.0,23:00:00,Az winning,Went to the gym,8451.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,AI,0.0,0.0,0.0,1.0,other,1.0,1900-01-01,500.0,100.0,2.0,89.0,01:00:00,Sun,Sun,9201.666666666666,7.333333333333333,-0.13052619222005168,0.9914448613738104,-0.13089969389957468,6.152285613280012
2025-04-01 12:18:00,Computer Science,1.0,1.0,0.0,1.0,other,1.0,1997-01-01,300.0,72.0,2.0,73.0,00:00:00,Beer ,Wine ,10326.0,10.0,0.0,1.0,0.0,0.0
2025-04-01 12:18:00,Computer Science,1.0,0.0,1.0,1.0,other,1.0,2000-01-01,300.0,13.0,6.0,77.33333333333333,01:00:00,People,Food,8969.333333333334,13.5,0.17364817766693028,0.984807753012208,0.1745329251994329,0.1745329251994329
2025-04-01 12:18:00,AI,1.0,1.0,1.0,1.0,other,1.0,2001-08-10,250.0,30.0,4.0,6.0,01:00:00,happiness ,sun,8585.0,9.333333333333334,0.3420201433256686,0.9396926207859084,0.3490658503988658,0.3490658503988658
2025-04-01 12:17:00,Computer Science,0.0,0.0,1.0,1.0,other,1.0,2000-01-01,200.0,70.0,1.0,6.333333333333333,02:00:00,Work done good,Then smoke weed,9268.666666666666,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:18:00,Computer Science,1.0,1.0,1.0,1.0,other,1.0,2000-01-01,330.0,91.66666666666667,0.0,37.0,05:00:00,Got nothing to do,Interesting activities,8798.0,5.0,0.9659258262890683,0.25881904510252074,1.3089969389957472,1.3089969389957472
2025-04-01 12:17:00,Econometrics,0.0,0.0,1.0,0.0,other,1.0,2000-01-01,467.0,99.7,8.0,0.0,05:00:00,Chocolate,Bitterballen,9153.0,5.0,0.9659258262890683,0.25881904510252074,1.3089969389957472,1.3089969389957472
2025-04-01 12:19:00,Other,1.0,0.0,1.0,0.0,other,0.0,2000-01-01,346.6666666666667,100.0,4.0,37.333333333333336,01:00:00,Brazzers,BangBros,8677.333333333334,12.138888888888891,0.7933533402912352,0.6087614290087207,0.916297857297023,0.916297857297023
2025-04-01 12:18:00,AI,1.0,1.0,0.0,1.0,other,1.0,2000-01-01,500.0,100.0,3.0,420.0,02:00:00,Studying,Learning,9604.0,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:18:00,AI,1.0,0.0,0.0,0.0,other,1.0,2000-01-01,450.0,60.0,3.0,358.0,04:00:00,Happy,Friends,9604.0,6.0,0.8660254037844386,0.5000000000000001,1.0471975511965976,1.0471975511965976
2025-04-01 12:18:00,Computer Science,0.0,0.0,0.0,0.0,other,1.0,2000-01-01,300.0,30.0,4.0,73.0,01:00:00,Sun,Sub,8826.666666666666,8.0,0.8660254037844386,0.5000000000000001,1.0471975511965976,1.0471975511965976
2025-04-01 12:18:00,AI,1.0,1.0,1.0,1.0,other,1.0,2000-01-01,420.0,100.0,8.0,40.0,11:35:00,-1,-2,8479.0,22.416666666666668,0.8660254037844386,0.5000000000000001,1.0471975511965976,1.0471975511965976
